Date,Currency,FX_to_Report_Ccy
2022-06-27,EUR,1.0
2022-06-27,JPY,0.007007806792576789
2022-06-27,USD,0.9464200150843091
2022-06-28,EUR,1.0
2022-06-28,JPY,0.00697865895084143
2022-06-28,USD,0.9450999589337188
2022-06-29,EUR,1.0
2022-06-29,JPY,0.006985288749108266
2022-06-29,USD,0.9502500625864457
2022-06-30,EUR,1.0
2022-06-30,JPY,0.007008838048955776
2022-06-30,USD,0.9572500386843399
2022-07-01,EUR,1.0
2022-07-01,JPY,0.007029184802905888
2022-07-01,USD,0.9544099749320567
2022-07-04,EUR,1.0
2022-07-04,JPY,0.00709753445801212
2022-07-04,USD,0.9584099864840625
2022-07-05,EUR,1.0
2022-07-05,JPY,0.0070563660834454915
2022-07-05,USD,0.9584799618738182
2022-07-06,EUR,1.0
2022-07-06,JPY,0.007193830798324659
2022-07-06,USD,0.9748799501671168
2022-07-07,EUR,1.0
2022-07-07,JPY,0.007222824283440307
2022-07-07,USD,0.981700017823328
2022-07-08,EUR,1.0
2022-07-08,JPY,0.007236570919245252
2022-07-08,USD,0.9832999983472193
2022-07-11,EUR,1.0
2022-07-11,JPY,0.007217298433572244
2022-07-11,USD,0.9836599747536191
2022-07-12,EUR,1.0
2022-07-12,JPY,0.007245852038277328
2022-07-12,USD,0.9952699628343206
2022-07-13,EUR,1.0
2022-07-13,JPY,0.007291552509002346
2022-07-13,USD,0.9967000072002435
2022-07-14,EUR,1.0
2022-07-14,JPY,0.007242283193429609
2022-07-14,USD,0.9967400360549445
2022-07-15,EUR,1.0
2022-07-15,JPY,0.007177256979333736
2022-07-15,USD,0.9974399944447998
2022-07-18,EUR,1.0
2022-07-18,JPY,0.007161476901625308
2022-07-18,USD,0.9904600157319179
2022-07-19,EUR,1.0
2022-07-19,JPY,0.0071311923506819554
2022-07-19,USD,0.9856899658676123
2022-07-20,EUR,1.0
2022-07-20,JPY,0.007072935982892681
2022-07-20,USD,0.9773899985808598
2022-07-21,EUR,1.0
2022-07-21,JPY,0.0070964262213035504
2022-07-21,USD,0.9820499708731135
2022-07-22,EUR,1.0
2022-07-22,JPY,0.007136433991361274
2022-07-22,USD,0.9783700030265691
2022-07-25,EUR,1.0
2022-07-25,JPY,0.007192588876532236
2022-07-25,USD,0.9803699471307091
2022-07-26,EUR,1.0
2022-07-26,JPY,0.007170103417057113
2022-07-26,USD,0.9779999764494902
2022-07-27,EUR,1.0
2022-07-27,JPY,0.007207986417274619
2022-07-27,USD,0.9872099207170664
2022-07-28,EUR,1.0
2022-07-28,JPY,0.0071988541765184615
2022-07-28,USD,0.9794999494405415
2022-07-29,EUR,1.0
2022-07-29,JPY,0.007300708514957062
2022-07-29,USD,0.9811300540529793
2022-08-01,EUR,1.0
2022-08-01,JPY,0.007344570592086521
2022-08-01,USD,0.9796000349865163
2022-08-02,EUR,1.0
2022-08-02,JPY,0.007407297729944003
2022-08-02,USD,0.9745299929715318
2022-08-03,EUR,1.0
2022-08-03,JPY,0.007383125115896453
2022-08-03,USD,0.9846699364541868
2022-08-04,EUR,1.0
2022-08-04,JPY,0.007349590819022494
2022-08-04,USD,0.9844800712980429
2022-08-05,EUR,1.0
2022-08-05,JPY,0.007358405762587442
2022-08-05,USD,0.9758199614702359
2022-08-08,EUR,1.0
2022-08-08,JPY,0.007280245690518018
2022-08-08,USD,0.9831999620250716
2022-08-09,EUR,1.0
2022-08-09,JPY,0.007272992003437625
2022-08-09,USD,0.9806200136725088
2022-08-10,EUR,1.0
2022-08-10,JPY,0.007245694220559392
2022-08-10,USD,0.9796099874673195
2022-08-11,EUR,1.0
2022-08-11,JPY,0.007309567127648848
2022-08-11,USD,0.9707999943987465
2022-08-12,EUR,1.0
2022-08-12,JPY,0.007285762280215913
2022-08-12,USD,0.9692999834186378
2022-08-15,EUR,1.0
2022-08-15,JPY,0.0073164667726283135
2022-08-15,USD,0.9750000581145322
2022-08-16,EUR,1.0
2022-08-16,JPY,0.0073903702357169055
2022-08-16,USD,0.9840600397349377
2022-08-17,EUR,1.0
2022-08-17,JPY,0.007322144761849856
2022-08-17,USD,0.9832200137579876
2022-08-18,EUR,1.0
2022-08-18,JPY,0.007281783441387121
2022-08-18,USD,0.9822999751046926
2022-08-19,EUR,1.0
2022-08-19,JPY,0.0072986311280113705
2022-08-19,USD,0.9910900515145163
2022-08-22,EUR,1.0
2022-08-22,JPY,0.007271934003115561
2022-08-22,USD,0.9964899676366178
2022-08-23,EUR,1.0
2022-08-23,JPY,0.00731528911722378
2022-08-23,USD,1.0060900737961795
2022-08-24,EUR,1.0
2022-08-24,JPY,0.007337995794223053
2022-08-24,USD,1.0033199973686886
2022-08-25,EUR,1.0
2022-08-25,JPY,0.007318501203650897
2022-08-25,USD,1.003100021661707
2022-08-26,EUR,1.0
2022-08-26,JPY,0.0073439771845435365
2022-08-26,USD,1.002879962546559
2022-08-29,EUR,1.0
2022-08-29,JPY,0.007283268420047747
2022-08-29,USD,1.0061700211732583
2022-08-30,EUR,1.0
2022-08-30,JPY,0.007208194129373754
2022-08-30,USD,0.9986000613306465
2022-08-31,EUR,1.0
2022-08-31,JPY,0.007190623048351937
2022-08-31,USD,0.9975000095129014
2022-09-01,EUR,1.0
2022-09-01,JPY,0.007151438832042235
2022-09-01,USD,0.9961100139680411
2022-09-02,EUR,1.0
2022-09-02,JPY,0.007173394953426457
2022-09-02,USD,1.0047899541702618
2022-09-05,EUR,1.0
2022-09-05,JPY,0.007183701888648455
2022-09-05,USD,1.0091400068847038
2022-09-06,EUR,1.0
2022-09-06,JPY,0.007156761871023217
2022-09-06,USD,1.0047999436547883
2022-09-07,EUR,1.0
2022-09-07,JPY,0.007058209007466283
2022-09-07,USD,1.010310064303839
2022-09-08,EUR,1.0
2022-09-08,JPY,0.0069417448887568855
2022-09-08,USD,1.0004299939087675
2022-09-09,EUR,1.0
2022-09-09,JPY,0.006944926466076668
2022-09-09,USD,0.9987999314654779
2022-09-12,EUR,1.0
2022-09-12,JPY,0.0069635460447162595
2022-09-12,USD,0.9929099907344586
2022-09-13,EUR,1.0
2022-09-13,JPY,0.006924057136572315
2022-09-13,USD,0.9872099207170664
2022-09-14,EUR,1.0
2022-09-14,JPY,0.006939384682337532
2022-09-14,USD,1.0017999564341755
2022-09-15,EUR,1.0
2022-09-15,JPY,0.007009182118414494
2022-09-15,USD,1.0016000200592046
2022-09-16,EUR,1.0
2022-09-16,JPY,0.006983727794887097
2022-09-16,USD,1.0011700356536544
2022-09-19,EUR,1.0
2022-09-19,JPY,0.006989292207252734
2022-09-19,USD,0.997770048038884
2022-09-20,EUR,1.0
2022-09-20,JPY,0.006961994791676626
2022-09-20,USD,0.9970499539545593
2022-09-21,EUR,1.0
2022-09-21,JPY,0.006984338843596146
2022-09-21,USD,1.0029300220071469
2022-09-22,EUR,1.0
2022-09-22,JPY,0.007048557458122571
2022-09-22,USD,1.0172200026883802
2022-09-23,EUR,1.0
2022-09-23,JPY,0.007142908524863395
2022-09-23,USD,1.0161000454110989
2022-09-26,EUR,1.0
2022-09-26,JPY,0.007194192481094058
2022-09-26,USD,1.0319999522666954
2022-09-27,EUR,1.0
2022-09-27,JPY,0.007194089026632158
2022-09-27,USD,1.0391000569184394
2022-09-28,EUR,1.0
2022-09-28,JPY,0.007202898832661304
2022-09-28,USD,1.0420800636631478
2022-09-29,EUR,1.0
2022-09-29,JPY,0.007133990816684978
2022-09-29,USD,1.0300600272231468
2022-09-30,EUR,1.0
2022-09-30,JPY,0.007044138293666703
2022-09-30,USD,1.017339974912769
2022-10-03,EUR,1.0
2022-10-03,JPY,0.007051937884065693
2022-10-03,USD,1.0211700301989026
2022-10-04,EUR,1.0
2022-10-04,JPY,0.0070381400477750695
2022-10-04,USD,1.0170799578114578
2022-10-05,EUR,1.0
2022-10-05,JPY,0.006966019714167425
2022-10-05,USD,1.0015700036003998
2022-10-06,EUR,1.0
2022-10-06,JPY,0.006985777202356975
2022-10-06,USD,1.0089800291642412
2022-10-07,EUR,1.0
2022-10-07,JPY,0.007043692366821862
2022-10-07,USD,1.0215500630720038
2022-10-10,EUR,1.0
2022-10-10,JPY,0.007061298918695504
2022-10-10,USD,1.027220031347043
2022-10-11,EUR,1.0
2022-10-11,JPY,0.007070035707261944
2022-10-11,USD,1.0298600318106452
2022-10-12,EUR,1.0
2022-10-12,JPY,0.007067587471855719
2022-10-12,USD,1.0309100040118762
2022-10-13,EUR,1.0
2022-10-13,JPY,0.007020352337360838
2022-10-13,USD,1.0300799488190029
2022-10-14,EUR,1.0
2022-10-14,JPY,0.00694975331323784
2022-10-14,USD,1.0255000692541347
2022-10-17,EUR,1.0
2022-10-17,JPY,0.006908558269613612
2022-10-17,USD,1.0267599814662938
2022-10-18,EUR,1.0
2022-10-18,JPY,0.0068196076623603255
2022-10-18,USD,1.015599976561051
2022-10-19,EUR,1.0
2022-10-19,JPY,0.0067948631680489644
2022-10-19,USD,1.013799998815627
2022-10-20,EUR,1.0
2022-10-20,JPY,0.006834709553523558
2022-10-20,USD,1.02391007039848
2022-10-21,EUR,1.0
2022-10-21,JPY,0.006810040944830833
2022-10-21,USD,1.0226099520116423
2022-10-24,EUR,1.0
2022-10-24,JPY,0.006862099402854112
2022-10-24,USD,1.0141899530294098
2022-10-25,EUR,1.0
2022-10-25,JPY,0.006794447537992496
2022-10-25,USD,1.0114799720259484
2022-10-26,EUR,1.0
2022-10-26,JPY,0.0067828340149355655
2022-10-26,USD,1.0036400851931524
2022-10-27,EUR,1.0
2022-10-27,JPY,0.006781315910130595
2022-10-27,USD,0.9908899774868821
2022-10-28,EUR,1.0
2022-10-28,JPY,0.006859039906056606
2022-10-28,USD,1.0032300038270188
2022-10-31,EUR,1.0
2022-10-31,JPY,0.0067963408275324814
2022-10-31,USD,1.0045200725697583
2022-11-01,EUR,1.0
2022-11-01,JPY,0.006801333117747457
2022-11-01,USD,1.0114999741958386
2022-11-02,EUR,1.0
2022-11-02,JPY,0.006843503110047197
2022-11-02,USD,1.0123599612898133
2022-11-03,EUR,1.0
2022-11-03,JPY,0.006890563725412886
2022-11-03,USD,1.018910051751972
2022-11-04,EUR,1.0
2022-11-04,JPY,0.0069126652630237696
2022-11-04,USD,1.0256799390358904
2022-11-07,EUR,1.0
2022-11-07,JPY,0.006859416091367892
2022-11-07,USD,1.0071699830349543
2022-11-08,EUR,1.0
2022-11-08,JPY,0.006808000688944406
2022-11-08,USD,0.9981399864830134
2022-11-09,EUR,1.0
2022-11-09,JPY,0.006827989589649661
2022-11-09,USD,0.9919800653420097
2022-11-10,EUR,1.0
2022-11-10,JPY,0.006827383541938571
2022-11-10,USD,0.9980499697917834
2022-11-11,EUR,1.0
2022-11-11,JPY,0.006923194020463016
2022-11-11,USD,0.9811400376474089
2022-11-14,EUR,1.0
2022-11-14,JPY,0.006938276799088843
2022-11-14,USD,0.9681899703112238
2022-11-15,EUR,1.0
2022-11-15,JPY,0.006916538437995369
2022-11-15,USD,0.9690600221476778
2022-11-16,EUR,1.0
2022-11-16,JPY,0.006947870089162707
2022-11-16,USD,0.9654500284619083
2022-11-17,EUR,1.0
2022-11-17,JPY,0.006906077202516056
2022-11-17,USD,0.9619999708714494
2022-11-18,EUR,1.0
2022-11-18,JPY,0.00687374970409292
2022-11-18,USD,0.9650899304743831
2022-11-21,EUR,1.0
2022-11-21,JPY,0.006901848647775398
2022-11-21,USD,0.9679699927972928
2022-11-22,EUR,1.0
2022-11-22,JPY,0.006869311495541645
2022-11-22,USD,0.9760200141738364
2022-11-23,EUR,1.0
2022-11-23,JPY,0.006870774174041441
2022-11-23,USD,0.969829931351469
2022-11-24,EUR,1.0
2022-11-24,JPY,0.006893414304865497
2022-11-24,USD,0.960039918652013
2022-11-25,EUR,1.0
2022-11-25,JPY,0.006932457411020805
2022-11-25,USD,0.9607899439110227
2022-11-28,EUR,1.0
2022-11-28,JPY,0.006916107789802498
2022-11-28,USD,0.9645500650633162
2022-11-29,EUR,1.0
2022-11-29,JPY,0.006969709796070903
2022-11-29,USD,0.9665999843981697
2022-11-30,EUR,1.0
2022-11-30,JPY,0.006981485470401233
2022-11-30,USD,0.9685699433933377
2022-12-01,EUR,1.0
2022-12-01,JPY,0.006985045292587236
2022-12-01,USD,0.9592000202162938
2022-12-02,EUR,1.0
2022-12-02,JPY,0.007028197295705482
2022-12-02,USD,0.9498100064765372
2022-12-05,EUR,1.0
2022-12-05,JPY,0.007053081606681142
2022-12-05,USD,0.9483899793603331
2022-12-06,EUR,1.0
2022-12-06,JPY,0.006971896351339491
2022-12-06,USD,0.9526600433503857
2022-12-07,EUR,1.0
2022-12-07,JPY,0.006979146477307337
2022-12-07,USD,0.9552000599404945
2022-12-08,EUR,1.0
2022-12-08,JPY,0.006974813893391647
2022-12-08,USD,0.9511799309684823
2022-12-09,EUR,1.0
2022-12-09,JPY,0.006933706482755294
2022-12-09,USD,0.9470000629932922
2022-12-12,EUR,1.0
2022-12-12,JPY,0.006952217191440464
2022-12-12,USD,0.9503699920558997
2022-12-13,EUR,1.0
2022-12-13,JPY,0.006899216237413215
2022-12-13,USD,0.9486100500144068
2022-12-14,EUR,1.0
2022-12-14,JPY,0.006941167000648192
2022-12-14,USD,0.9410300301213232
2022-12-15,EUR,1.0
2022-12-15,JPY,0.006920463456476667
2022-12-15,USD,0.9366499593734636
2022-12-16,EUR,1.0
2022-12-16,JPY,0.006823544184416444
2022-12-16,USD,0.9398000212862496
2022-12-19,EUR,1.0
2022-12-19,JPY,0.00691830830809274
2022-12-19,USD,0.9447299814367481
2022-12-20,EUR,1.0
2022-12-20,JPY,0.006879329366158226
2022-12-20,USD,0.9420999782236593
2022-12-21,EUR,1.0
2022-12-21,JPY,0.007136332191385157
2022-12-21,USD,0.9409999452581438
2022-12-22,EUR,1.0
2022-12-22,JPY,0.0071230144906869654
2022-12-22,USD,0.942499983146787
2022-12-23,EUR,1.0
2022-12-23,JPY,0.007128396854699307
2022-12-23,USD,0.9430999386377399
2022-12-26,EUR,1.0
2022-12-26,JPY,0.007095217700281617
2022-12-26,USD,0.9374000075764323
2022-12-27,EUR,1.0
2022-12-27,JPY,0.007079646017699115
2022-12-27,USD,0.9398300294711934
2022-12-28,EUR,1.0
2022-12-28,JPY,0.00704344406531049
2022-12-28,USD,0.9400999786845426
2022-12-29,EUR,1.0
2022-12-29,JPY,0.007019711662258638
2022-12-29,USD,0.9408000617285197
2022-12-30,EUR,1.0
2022-12-30,JPY,0.007057461842258577
2022-12-30,USD,0.9380200221673356
2023-01-02,EUR,1.0
2023-01-02,JPY,0.00712707588482708
2023-01-02,USD,0.9337300099644077
2023-01-03,EUR,1.0
2023-01-03,JPY,0.007160810210885293
2023-01-03,USD,0.9365300170278023
2023-01-04,EUR,1.0
2023-01-04,JPY,0.007224963872975751
2023-01-04,USD,0.9481499699966419
2023-01-05,EUR,1.0
2023-01-05,JPY,0.007129921539965573
2023-01-05,USD,0.9428300655122743
2023-01-06,EUR,1.0
2023-01-06,JPY,0.007129616705861644
2023-01-06,USD,0.9503699920558997
2023-01-09,EUR,1.0
2023-01-09,JPY,0.00711708294296853
2023-01-09,USD,0.9384099556424241
2023-01-10,EUR,1.0
2023-01-10,JPY,0.007073486395767478
2023-01-10,USD,0.9316900140576369
2023-01-11,EUR,1.0
2023-01-11,JPY,0.007049600743856797
2023-01-11,USD,0.9311900641184679
2023-01-12,EUR,1.0
2023-01-12,JPY,0.007042650072193181
2023-01-12,USD,0.9288500190894298
2023-01-13,EUR,1.0
2023-01-13,JPY,0.007128854346897693
2023-01-13,USD,0.9207900262441262
2023-01-16,EUR,1.0
2023-01-16,JPY,0.007216152483503357
2023-01-16,USD,0.9238199985485139
2023-01-17,EUR,1.0
2023-01-17,JPY,0.007196315138780195
2023-01-17,USD,0.923350002988452
2023-01-18,EUR,1.0
2023-01-18,JPY,0.0072253812685165834
2023-01-18,USD,0.9265000110999645
2023-01-19,EUR,1.0
2023-01-19,JPY,0.007204974352287802
2023-01-19,USD,0.9261099928725169
2023-01-20,EUR,1.0
2023-01-20,JPY,0.007190727192131631
2023-01-20,USD,0.9230300656241335
2023-01-23,EUR,1.0
2023-01-23,JPY,0.007109847446818806
2023-01-23,USD,0.920379957271484
2023-01-24,EUR,1.0
2023-01-24,JPY,0.00704364240230595
2023-01-24,USD,0.9196000270992668
2023-01-25,EUR,1.0
2023-01-25,JPY,0.007052583696431556
2023-01-25,USD,0.9184299926896607
2023-01-26,EUR,1.0
2023-01-26,JPY,0.007085163697920085
2023-01-26,USD,0.9155799944772306
2023-01-27,EUR,1.0
2023-01-27,JPY,0.007072485639409423
2023-01-27,USD,0.91790007388188
2023-01-30,EUR,1.0
2023-01-30,JPY,0.007084059320781655
2023-01-30,USD,0.9198400199657047
2023-01-31,EUR,1.0
2023-01-31,JPY,0.0070636933105091195
2023-01-31,USD,0.9216000225000005
2023-02-01,EUR,1.0
2023-02-01,JPY,0.007077140682252517
2023-02-01,USD,0.9207299933277159
2023-02-02,EUR,1.0
2023-02-02,JPY,0.007060302368308275
2023-02-02,USD,0.9080299840337727
2023-02-03,EUR,1.0
2023-02-03,JPY,0.007123521621435956
2023-02-03,USD,0.9170000225188738
2023-02-06,EUR,1.0
2023-02-06,JPY,0.007020647899445845
2023-02-06,USD,0.926710038885196
2023-02-07,EUR,1.0
2023-02-07,JPY,0.0070283947749478735
2023-02-07,USD,0.9319000206407337
2023-02-08,EUR,1.0
2023-02-08,JPY,0.007112476342301381
2023-02-08,USD,0.9319899932772262
2023-02-09,EUR,1.0
2023-02-09,JPY,0.007102928408104509
2023-02-09,USD,0.9332000456554054
2023-02-10,EUR,1.0
2023-02-10,JPY,0.007080146991699171
2023-02-10,USD,0.9309000000887775
2023-02-13,EUR,1.0
2023-02-13,JPY,0.007119515321960461
2023-02-13,USD,0.9365300170278023
2023-02-14,EUR,1.0
2023-02-14,JPY,0.007042550930239781
2023-02-14,USD,0.9319300441001594
2023-02-15,EUR,1.0
2023-02-15,JPY,0.007004321804211378
2023-02-15,USD,0.931469965824148
2023-02-16,EUR,1.0
2023-02-16,JPY,0.006985582110701907
2023-02-16,USD,0.9352999521903254
2023-02-17,EUR,1.0
2023-02-17,JPY,0.006993447271375334
2023-02-17,USD,0.9375800051078088
2023-02-20,EUR,1.0
2023-02-20,JPY,0.00696844697925862
2023-02-20,USD,0.9359400595486079
2023-02-21,EUR,1.0
2023-02-21,JPY,0.006968641114982578
2023-02-21,USD,0.9360999621592168
2023-02-22,EUR,1.0
2023-02-22,JPY,0.006954344815423246
2023-02-22,USD,0.9387900222851344
2023-02-23,EUR,1.0
2023-02-23,JPY,0.006988169077522441
2023-02-23,USD,0.9428799793363744
2023-02-24,EUR,1.0
2023-02-24,JPY,0.007009476740678881
2023-02-24,USD,0.9435699882354754
2023-02-27,EUR,1.0
2023-02-27,JPY,0.006946856694686518
2023-02-27,USD,0.947439979769534
2023-02-28,EUR,1.0
2023-02-28,JPY,0.006915199225078993
2023-02-28,USD,0.9424000294787607
2023-03-01,EUR,1.0
2023-03-01,JPY,0.0069345722222004715
2023-03-01,USD,0.9454200378906985
2023-03-02,EUR,1.0
2023-03-02,JPY,0.0068826440712284765
2023-03-02,USD,0.9372999806251745
2023-03-03,EUR,1.0
2023-03-03,JPY,0.006901501952841983
2023-03-03,USD,0.9434200434112712
2023-03-06,EUR,1.0
2023-03-06,JPY,0.006919265904909717
2023-03-06,USD,0.941070040691486
2023-03-07,EUR,1.0
2023-03-07,JPY,0.0068817912482718345
2023-03-07,USD,0.9355999652019513
2023-03-08,EUR,1.0
2023-03-08,JPY,0.006900454084751677
2023-03-08,USD,0.9477999821481231
2023-03-09,EUR,1.0
2023-03-09,JPY,0.006908033223828245
2023-03-09,USD,0.9479099749671821
2023-03-10,EUR,1.0
2023-03-10,JPY,0.00692736676663021
2023-03-10,USD,0.944759986075148
2023-03-13,EUR,1.0
2023-03-13,JPY,0.0069608796777704115
2023-03-13,USD,0.9360100298010777
2023-03-14,EUR,1.0
2023-03-14,JPY,0.007005597658101906
2023-03-14,USD,0.9324000079583932
2023-03-15,EUR,1.0
2023-03-15,JPY,0.006936303615692202
2023-03-15,USD,0.932169990680087
2023-03-16,EUR,1.0
2023-03-16,JPY,0.007108583460503464
2023-03-16,USD,0.9448800236901244
2023-03-17,EUR,1.0
2023-03-17,JPY,0.007064541555061513
2023-03-17,USD,0.9421399740177796
2023-03-20,EUR,1.0
2023-03-20,JPY,0.007079495356943822
2023-03-20,USD,0.9364299665787497
2023-03-21,EUR,1.0
2023-03-21,JPY,0.007100305795488094
2023-03-21,USD,0.9329099732614106
2023-03-22,EUR,1.0
2023-03-22,JPY,0.007013360121423934
2023-03-22,USD,0.928139976554768
2023-03-23,EUR,1.0
2023-03-23,JPY,0.007013261802400578
2023-03-23,USD,0.9199299991468125
2023-03-24,EUR,1.0
2023-03-24,JPY,0.007052982170815273
2023-03-24,USD,0.9229300354655381
2023-03-27,EUR,1.0
2023-03-27,JPY,0.007091142650383815
2023-03-27,USD,0.9277999848917153
2023-03-28,EUR,1.0
2023-03-28,JPY,0.00705129143128649
2023-03-28,USD,0.9253200191624872
2023-03-29,EUR,1.0
2023-03-29,JPY,0.00704036975691946
2023-03-29,USD,0.9225500170518613
2023-03-30,EUR,1.0
2023-03-30,JPY,0.006956279545294364
2023-03-30,USD,0.9222000153908733
2023-03-31,EUR,1.0
2023-03-31,JPY,0.006885108326782941
2023-03-31,USD,0.9170400207357586
2023-04-03,EUR,1.0
2023-04-03,JPY,0.006942226535690614
2023-04-03,USD,0.9256400141462147
2023-04-04,EUR,1.0
2023-04-04,JPY,0.006929142916110173
2023-04-04,USD,0.9163999671395886
2023-04-05,EUR,1.0
2023-04-05,JPY,0.00694396248971825
2023-04-05,USD,0.9123999633239188
2023-04-06,EUR,1.0
2023-04-06,JPY,0.007006628264350967
2023-04-06,USD,0.9171500087575574
2023-04-07,EUR,1.0
2023-04-07,JPY,0.006956182820151744
2023-04-07,USD,0.9157400128748866
2023-04-10,EUR,1.0
2023-04-10,JPY,0.006937073809402584
2023-04-10,USD,0.9162899587557405
2023-04-11,EUR,1.0
2023-04-11,JPY,0.006893604282331889
2023-04-11,USD,0.9200199959332536
2023-04-12,EUR,1.0
2023-04-12,JPY,0.006856688247615837
2023-04-12,USD,0.9159599920028556
2023-04-13,EUR,1.0
2023-04-13,JPY,0.006832888153682431
2023-04-13,USD,0.9090999533236802
2023-04-14,EUR,1.0
2023-04-14,JPY,0.006829714426729595
2023-04-14,USD,0.9045999802227453
2023-04-17,EUR,1.0
2023-04-17,JPY,0.006796710166607345
2023-04-17,USD,0.9102000005425215
2023-04-18,EUR,1.0
2023-04-18,JPY,0.006808603300265161
2023-04-18,USD,0.9152999719690605
2023-04-19,EUR,1.0
2023-04-19,JPY,0.0067977267611740435
2023-04-19,USD,0.9111299908393975
2023-04-20,EUR,1.0
2023-04-20,JPY,0.006778971658052103
2023-04-20,USD,0.9130599801444529
2023-04-21,EUR,1.0
2023-04-21,JPY,0.00680452643876653
2023-04-21,USD,0.9114999639794543
2023-04-24,EUR,1.0
2023-04-24,JPY,0.00679154025450866
